dataset,model,run,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,size_MB,num_dimensions,num_classes,sequence_length,train_samples,test_samples,validation_samples,n_train_epochs,training_time_seconds
Handwriting,linear_additive_sinusoidal,6,2.8293,0.2167,3.1726,0.2,3.2054,0.1071,0.7447,3,26,152,120,850,30,14,42.87
Handwriting,1d_conv_additive_sinusoidal,6,2.0414,0.5,3.0507,0.3,3.1037,0.1612,0.7478,3,26,152,120,850,30,20,45.6
Handwriting,linear_component_wise_sinusoidal,6,1.5368,0.55,3.2134,0.2333,3.3405,0.1635,0.7442,3,26,152,120,850,30,23,48.01
Handwriting,1d_conv_component_wise_sinusoidal,6,1.4318,0.6,3.5147,0.1667,3.5139,0.1506,0.7472,3,26,152,120,850,30,21,50.02
Handwriting,linear_circular_conv_sinusoidal,6,2.157,0.3416,3.1551,0.2,3.3111,0.1271,0.7442,3,26,152,120,850,30,21,49.03
Handwriting,1d_conv_circular_conv_sinusoidal,6,2.043,0.4,3.2924,0.2,3.3869,0.1306,0.7472,3,26,152,120,850,30,18,47.19
Handwriting,linear_additive_sinusoidal,7,,,,,3.2962,0.0365,0.7427,3,26,152,120,850,30,1,36.85
Handwriting,1d_conv_additive_sinusoidal,7,,,,,3.3374,0.0635,0.7458,3,26,152,120,850,30,1,36.37
Handwriting,linear_component_wise_sinusoidal,7,,,,,3.3014,0.0388,0.7439,3,26,152,120,850,30,1,38.1
Handwriting,1d_conv_component_wise_sinusoidal,7,0.5289,0.9333,3.2016,0.2667,3.8597,0.2047,0.7472,3,26,152,120,850,30,39,55.85
Handwriting,linear_circular_conv_sinusoidal,7,2.1521,0.3417,3.2375,0.1667,3.2809,0.1306,0.7442,3,26,152,120,850,30,18,45.52
Handwriting,1d_conv_circular_conv_sinusoidal,7,2.2617,0.3167,3.2749,0.1333,3.314,0.1129,0.7489,3,26,152,120,850,30,18,46.37
Handwriting,linear_additive_sinusoidal,8,1.5802,0.55,3.49,0.2333,3.3832,0.1506,0.743,3,26,152,120,850,30,19,45.04
Handwriting,1d_conv_additive_sinusoidal,8,,,,,3.3233,0.0412,0.7458,3,26,152,120,850,30,1,37.35
Handwriting,linear_component_wise_sinusoidal,8,,,,,3.3051,0.0247,0.7439,3,26,152,120,850,30,1,38.17
Handwriting,1d_conv_component_wise_sinusoidal,8,1.5062,0.5667,3.2081,0.2,3.5012,0.1529,0.7472,3,26,152,120,850,30,19,46.25
Handwriting,linear_circular_conv_sinusoidal,8,3.3148,0.0416,3.2396,0.1,3.2618,0.0835,0.7459,3,26,152,120,850,30,13,44.72
Handwriting,1d_conv_circular_conv_sinusoidal,8,1.545,0.6,3.4156,0.2,3.4532,0.1612,0.7472,3,26,152,120,850,30,18,46.2
Handwriting,linear_additive_sinusoidal,9,,,,,3.2984,0.0329,0.7427,3,26,152,120,850,30,1,36.53
Handwriting,1d_conv_additive_sinusoidal,9,2.4549,0.2583,3.0976,0.2667,3.1652,0.1118,0.7478,3,26,152,120,850,30,18,44.59
Handwriting,linear_component_wise_sinusoidal,9,1.6636,0.4916,3.207,0.1667,3.4326,0.16,0.7442,3,26,152,120,850,30,23,48.72
Handwriting,1d_conv_component_wise_sinusoidal,9,0.8516,0.8167,3.4284,0.2333,3.5431,0.1812,0.7472,3,26,152,120,850,30,28,51.41
Handwriting,linear_circular_conv_sinusoidal,9,1.7219,0.4917,3.4437,0.2,3.3575,0.1541,0.7442,3,26,152,120,850,30,19,46.21
Handwriting,1d_conv_circular_conv_sinusoidal,9,1.9313,0.4583,3.1683,0.1667,3.3937,0.1271,0.7472,3,26,152,120,850,30,21,49.48
Handwriting,linear_additive_sinusoidal,10,1.5365,0.5917,3.0714,0.2333,3.3248,0.1565,0.743,3,26,152,120,850,30,26,48.88
Handwriting,1d_conv_additive_sinusoidal,10,,,,,3.3208,0.0412,0.7458,3,26,152,120,850,30,1,39.11
Handwriting,linear_component_wise_sinusoidal,10,0.7945,0.85,3.1968,0.2333,3.9336,0.1871,0.7442,3,26,152,120,850,30,37,55.41
Handwriting,1d_conv_component_wise_sinusoidal,10,1.8153,0.425,3.2253,0.2,3.3585,0.1541,0.7472,3,26,152,120,850,30,17,45.88
Handwriting,linear_circular_conv_sinusoidal,10,1.329,0.675,3.0303,0.2333,3.5446,0.1718,0.7442,3,26,152,120,850,30,27,52.56
Handwriting,1d_conv_circular_conv_sinusoidal,10,1.5378,0.5666,3.3695,0.2,3.5427,0.16,0.7472,3,26,152,120,850,30,22,49.49
ERing,linear_additive_sinusoidal,1,0.1177,0.9583,0.2968,1.0,0.8768,0.6815,0.7163,4,6,65,24,270,6,32,50.4
ERing,1d_conv_additive_sinusoidal,1,0.2733,0.9167,0.3967,1.0,0.5079,0.8185,0.7199,4,6,65,24,270,6,58,61.39
ERing,linear_component_wise_sinusoidal,1,0.2454,0.9583,0.3015,1.0,0.4669,0.8519,0.7192,4,6,65,24,270,6,63,63.98
ERing,1d_conv_component_wise_sinusoidal,1,,,,,1.986,0.1556,0.7207,4,6,65,24,270,6,1,37.17
ERing,linear_circular_conv_sinusoidal,1,0.0545,1.0,0.1825,1.0,0.3471,0.8926,0.7175,4,6,65,24,270,6,45,56.73
ERing,1d_conv_circular_conv_sinusoidal,1,0.8359,0.875,0.622,1.0,0.7052,0.8074,0.7228,4,6,65,24,270,6,29,50.97
ERing,linear_additive_sinusoidal,2,0.1892,1.0,0.3159,1.0,0.8862,0.6704,0.7163,4,6,65,24,270,6,32,50.34
ERing,1d_conv_additive_sinusoidal,2,,,,,1.7893,0.1815,0.7196,4,6,65,24,270,6,1,36.12
ERing,linear_component_wise_sinusoidal,2,0.4371,0.9583,0.5618,1.0,0.5832,0.8593,0.7192,4,6,65,24,270,6,25,48.98
ERing,1d_conv_component_wise_sinusoidal,2,0.9081,0.9167,0.6348,1.0,0.8117,0.837,0.7228,4,6,65,24,270,6,24,49.48
ERing,linear_circular_conv_sinusoidal,2,0.2634,1.0,0.2912,1.0,0.4313,0.8926,0.7192,4,6,65,24,270,6,33,53.5
ERing,1d_conv_circular_conv_sinusoidal,2,0.8207,0.6667,0.5477,1.0,0.7477,0.8741,0.7228,4,6,65,24,270,6,66,65.59
ERing,linear_additive_sinusoidal,3,0.1401,1.0,0.1583,1.0,0.6459,0.7963,0.7163,4,6,65,24,270,6,26,48.08
ERing,1d_conv_additive_sinusoidal,3,,,,,1.7685,0.2667,0.7196,4,6,65,24,270,6,1,36.2
ERing,linear_component_wise_sinusoidal,3,0.1371,1.0,0.2021,1.0,0.3289,0.8926,0.7192,4,6,65,24,270,6,59,64.91
ERing,1d_conv_component_wise_sinusoidal,3,1.3601,0.5417,1.0479,0.8333,1.0974,0.7519,0.7228,4,6,65,24,270,6,20,46.79
ERing,linear_circular_conv_sinusoidal,3,0.5871,0.9167,0.4922,1.0,0.6562,0.8111,0.7192,4,6,65,24,270,6,100,78.21
ERing,1d_conv_circular_conv_sinusoidal,3,1.1036,0.8333,0.6014,1.0,0.8515,0.8148,0.7228,4,6,65,24,270,6,37,54.11
ERing,linear_additive_sinusoidal,4,0.7812,0.8333,0.9018,0.8333,0.9315,0.6519,0.7181,4,6,65,24,270,6,23,47.37
ERing,1d_conv_additive_sinusoidal,4,,,,,1.7818,0.1741,0.7196,4,6,65,24,270,6,1,36.72
ERing,linear_component_wise_sinusoidal,4,0.2617,0.9583,0.2781,1.0,0.3429,0.9037,0.7192,4,6,65,24,270,6,21,47.77
ERing,1d_conv_component_wise_sinusoidal,4,0.2216,1.0,0.1897,1.0,0.4377,0.8481,0.721,4,6,65,24,270,6,32,53.07
ERing,linear_circular_conv_sinusoidal,4,0.2293,1.0,0.2363,1.0,0.4903,0.8037,0.7192,4,6,65,24,270,6,35,54.48
ERing,1d_conv_circular_conv_sinusoidal,4,0.3257,0.9583,0.4253,1.0,0.526,0.8333,0.7228,4,6,65,24,270,6,45,57.85
ERing,linear_additive_sinusoidal,5,1.1283,0.5417,1.0128,0.8333,1.0257,0.6481,0.7181,4,6,65,24,270,6,25,47.85
ERing,1d_conv_additive_sinusoidal,5,0.2564,1.0,0.3473,1.0,0.7122,0.7444,0.7199,4,6,65,24,270,6,62,61.86
ERing,linear_component_wise_sinusoidal,5,0.039,1.0,0.1474,1.0,0.2187,0.9259,0.7175,4,6,65,24,270,6,28,50.88
ERing,1d_conv_component_wise_sinusoidal,5,1.0209,0.6667,0.7577,1.0,0.8644,0.737,0.7228,4,6,65,24,270,6,26,49.33
ERing,linear_circular_conv_sinusoidal,5,0.0511,1.0,0.0692,1.0,0.3981,0.8778,0.7175,4,6,65,24,270,6,36,54.02
ERing,1d_conv_circular_conv_sinusoidal,5,0.3006,1.0,0.3095,1.0,0.4847,0.8481,0.7228,4,6,65,24,270,6,28,49.39
ERing,linear_additive_sinusoidal,6,0.1771,1.0,0.4445,0.8333,0.7376,0.763,0.7163,4,6,65,24,270,6,30,48.69
ERing,1d_conv_additive_sinusoidal,6,0.6146,0.8333,0.5988,1.0,0.7623,0.7259,0.7216,4,6,65,24,270,6,42,54.75
ERing,linear_component_wise_sinusoidal,6,0.2995,0.9583,0.1712,1.0,0.3727,0.8963,0.7192,4,6,65,24,270,6,22,48.62
ERing,1d_conv_component_wise_sinusoidal,6,0.2751,0.9167,0.3359,1.0,0.5726,0.763,0.7228,4,6,65,24,270,6,30,51.09
ERing,linear_circular_conv_sinusoidal,6,0.3372,0.9583,0.3217,1.0,0.4913,0.8444,0.7192,4,6,65,24,270,6,49,59.88
ERing,1d_conv_circular_conv_sinusoidal,6,0.4246,0.9583,0.3289,1.0,0.494,0.8815,0.7228,4,6,65,24,270,6,100,80.52
ERing,linear_additive_sinusoidal,7,0.3823,0.8333,0.5084,1.0,0.8071,0.737,0.7163,4,6,65,24,270,6,63,62.83
ERing,1d_conv_additive_sinusoidal,7,0.3162,0.9167,0.2688,1.0,0.6776,0.7926,0.7216,4,6,65,24,270,6,30,50.45
ERing,linear_component_wise_sinusoidal,7,0.0384,1.0,0.0995,1.0,0.4614,0.837,0.7175,4,6,65,24,270,6,44,57.19
ERing,1d_conv_component_wise_sinusoidal,7,0.8192,0.7917,0.5137,1.0,0.7267,0.8741,0.7227,4,6,65,24,270,6,33,53.59
ERing,linear_circular_conv_sinusoidal,7,0.0426,1.0,0.0369,1.0,0.3947,0.8407,0.7175,4,6,65,24,270,6,29,52.06
ERing,1d_conv_circular_conv_sinusoidal,7,0.1782,1.0,0.2069,1.0,0.3371,0.9074,0.721,4,6,65,24,270,6,36,56.94
ERing,linear_additive_sinusoidal,8,0.0516,1.0,0.0903,1.0,0.9851,0.6852,0.7163,4,6,65,24,270,6,40,54.12
ERing,1d_conv_additive_sinusoidal,8,,,,,1.8084,0.0889,0.7196,4,6,65,24,270,6,1,37.06
ERing,linear_component_wise_sinusoidal,8,0.8067,0.75,0.4523,1.0,0.6853,0.8778,0.7192,4,6,65,24,270,6,100,79.11
ERing,1d_conv_component_wise_sinusoidal,8,0.3138,0.9167,0.2412,1.0,0.361,0.9037,0.7228,4,6,65,24,270,6,49,60.04
ERing,linear_circular_conv_sinusoidal,8,0.4881,0.9583,0.493,1.0,0.518,0.8667,0.7192,4,6,65,24,270,6,36,55.5
ERing,1d_conv_circular_conv_sinusoidal,8,0.2749,0.9167,0.2766,1.0,0.3802,0.8815,0.7228,4,6,65,24,270,6,34,53.47
ERing,linear_additive_sinusoidal,9,0.2375,0.875,0.2486,1.0,0.7853,0.7333,0.7163,4,6,65,24,270,6,31,49.5
ERing,1d_conv_additive_sinusoidal,9,,,,,1.8433,0.1556,0.7196,4,6,65,24,270,6,1,36.17
ERing,linear_component_wise_sinusoidal,9,0.3853,0.9583,0.2967,1.0,0.4572,0.8926,0.7192,4,6,65,24,270,6,24,49.63
ERing,1d_conv_component_wise_sinusoidal,9,0.2773,0.9583,0.3101,1.0,0.4007,0.8963,0.7228,4,6,65,24,270,6,24,48.82
ERing,linear_circular_conv_sinusoidal,9,1.1424,0.4583,0.6355,1.0,0.805,0.8704,0.7192,4,6,65,24,270,6,21,48.29
ERing,1d_conv_circular_conv_sinusoidal,9,0.5461,0.875,0.3948,1.0,0.5846,0.8481,0.7228,4,6,65,24,270,6,33,53.2
ERing,linear_additive_sinusoidal,10,0.6612,0.875,0.6422,1.0,0.8374,0.7296,0.7181,4,6,65,24,270,6,32,51.72
ERing,1d_conv_additive_sinusoidal,10,,,,,1.7697,0.237,0.7196,4,6,65,24,270,6,1,37.04
ERing,linear_component_wise_sinusoidal,10,0.47,0.9167,0.3628,1.0,0.4742,0.863,0.7192,4,6,65,24,270,6,100,78.91
ERing,1d_conv_component_wise_sinusoidal,10,0.4395,0.9583,0.305,1.0,0.5426,0.863,0.7228,4,6,65,24,270,6,34,53.78
ERing,linear_circular_conv_sinusoidal,10,0.2766,1.0,0.313,1.0,0.452,0.8593,0.7192,4,6,65,24,270,6,26,51.92
ERing,1d_conv_circular_conv_sinusoidal,10,0.2679,0.9167,0.2981,1.0,0.4065,0.8889,0.7227,4,6,65,24,270,6,54,62.97
AtrialFibrillation,linear_additive_sinusoidal,1,0.4979,0.75,1.3572,0.6667,1.1932,0.1333,0.8591,2,3,640,12,15,3,13,43.43
AtrialFibrillation,1d_conv_additive_sinusoidal,1,0.8651,0.5833,0.7149,0.6667,1.5978,0.2,0.8636,2,3,640,12,15,3,13,44.39
AtrialFibrillation,linear_component_wise_sinusoidal,1,0.5916,0.9167,1.0822,0.6667,1.1479,0.3333,0.8603,2,3,640,12,15,3,15,45.48
AtrialFibrillation,1d_conv_component_wise_sinusoidal,1,0.5694,0.8333,1.4486,0.6667,1.0945,0.3333,0.8628,2,3,640,12,15,3,14,45.37
AtrialFibrillation,linear_circular_conv_sinusoidal,1,0.762,0.5833,1.0529,0.6667,1.6312,0.2,0.8622,2,3,640,12,15,3,17,46.56
AtrialFibrillation,1d_conv_circular_conv_sinusoidal,1,0.6302,0.75,0.98,0.6667,1.7088,0.3333,0.8648,2,3,640,12,15,3,17,48.07
AtrialFibrillation,linear_additive_sinusoidal,2,1.0512,0.5,1.8151,0.6667,1.7722,0.2667,0.8611,2,3,640,12,15,3,13,44.18
AtrialFibrillation,1d_conv_additive_sinusoidal,2,0.5356,0.8333,1.6413,0.6667,2.4064,0.2,0.8636,2,3,640,12,15,3,12,42.59
AtrialFibrillation,linear_component_wise_sinusoidal,2,0.783,0.5,0.7619,0.6667,1.1685,0.3333,0.8603,2,3,640,12,15,3,14,44.59
AtrialFibrillation,1d_conv_component_wise_sinusoidal,2,0.5143,0.8333,1.0918,0.6667,2.2855,0.3333,0.8631,2,3,640,12,15,3,14,46.09
AtrialFibrillation,linear_circular_conv_sinusoidal,2,0.6099,0.6667,1.1707,0.6667,2.1756,0.2,0.8622,2,3,640,12,15,3,13,46.36
AtrialFibrillation,1d_conv_circular_conv_sinusoidal,2,1.368,0.3333,0.9756,0.6667,1.3595,0.2,0.8648,2,3,640,12,15,3,12,46.21
AtrialFibrillation,linear_additive_sinusoidal,3,0.7874,0.6667,1.6649,0.6667,1.7642,0.1333,0.8611,2,3,640,12,15,3,12,44.52
AtrialFibrillation,1d_conv_additive_sinusoidal,3,1.5811,0.3333,1.9049,0.6667,1.5781,0.2,0.8636,2,3,640,12,15,3,14,45.12
AtrialFibrillation,linear_component_wise_sinusoidal,3,0.8928,0.5833,0.991,0.6667,1.2685,0.2667,0.8622,2,3,640,12,15,3,13,46.29
AtrialFibrillation,1d_conv_component_wise_sinusoidal,3,0.6081,0.75,1.3967,0.6667,1.0921,0.4,0.8628,2,3,640,12,15,3,14,46.03
AtrialFibrillation,linear_circular_conv_sinusoidal,3,0.9,0.5833,1.0518,0.6667,1.3904,0.2667,0.8622,2,3,640,12,15,3,13,45.64
AtrialFibrillation,1d_conv_circular_conv_sinusoidal,3,1.0378,0.25,1.2482,0.3333,1.4685,0.2667,0.8647,2,3,640,12,15,3,15,45.66
AtrialFibrillation,linear_additive_sinusoidal,4,0.623,0.8333,1.015,0.6667,1.1324,0.3333,0.8591,2,3,640,12,15,3,14,45.3
AtrialFibrillation,1d_conv_additive_sinusoidal,4,0.3568,0.8333,2.1415,0.6667,1.1387,0.4,0.8617,2,3,640,12,15,3,15,45.53
AtrialFibrillation,linear_component_wise_sinusoidal,4,0.7245,0.6667,0.8044,0.6667,1.6589,0.2667,0.8622,2,3,640,12,15,3,14,46.02
AtrialFibrillation,1d_conv_component_wise_sinusoidal,4,0.5818,0.9167,1.0314,0.6667,1.1145,0.3334,0.8628,2,3,640,12,15,3,16,46.57
AtrialFibrillation,linear_circular_conv_sinusoidal,4,,,,,1.1109,0.2667,0.8603,2,3,640,12,15,3,1,39.84
AtrialFibrillation,1d_conv_circular_conv_sinusoidal,4,0.508,0.75,1.0615,0.6667,1.102,0.3333,0.8628,2,3,640,12,15,3,15,46.94
AtrialFibrillation,linear_additive_sinusoidal,5,0.328,0.75,2.7276,0.6667,1.1621,0.3333,0.8591,2,3,640,12,15,3,17,45.55
AtrialFibrillation,1d_conv_additive_sinusoidal,5,0.7705,0.5,1.0859,0.6667,1.7486,0.2,0.8636,2,3,640,12,15,3,11,43.28
AtrialFibrillation,linear_component_wise_sinusoidal,5,0.5289,0.8333,1.2975,0.6667,1.189,0.3333,0.8603,2,3,640,12,15,3,14,46.64
AtrialFibrillation,1d_conv_component_wise_sinusoidal,5,0.8964,0.5833,0.748,0.6667,1.5246,0.2667,0.8647,2,3,640,12,15,3,13,45.21
AtrialFibrillation,linear_circular_conv_sinusoidal,5,0.5575,0.75,1.4016,0.6667,2.3209,0.3333,0.8622,2,3,640,12,15,3,18,48.22
AtrialFibrillation,1d_conv_circular_conv_sinusoidal,5,0.9622,0.5833,0.896,0.6667,1.4293,0.2667,0.8648,2,3,640,12,15,3,13,46.87
AtrialFibrillation,linear_additive_sinusoidal,6,0.6794,0.6667,0.724,1.0,1.7726,0.2,0.8611,2,3,640,12,15,3,15,44.54
AtrialFibrillation,1d_conv_additive_sinusoidal,6,0.4126,0.8333,2.1171,0.6667,2.3954,0.2667,0.8636,2,3,640,12,15,3,13,44.56
AtrialFibrillation,linear_component_wise_sinusoidal,6,0.6311,0.6667,1.1721,0.6667,1.1152,0.2667,0.8603,2,3,640,12,15,3,13,45.43
AtrialFibrillation,1d_conv_component_wise_sinusoidal,6,0.528,0.8333,1.1219,0.6667,1.9225,0.3333,0.8647,2,3,640,12,15,3,14,45.69
AtrialFibrillation,linear_circular_conv_sinusoidal,6,0.6446,0.75,1.5706,0.6667,1.1636,0.3333,0.8603,2,3,640,12,15,3,12,45.1
AtrialFibrillation,1d_conv_circular_conv_sinusoidal,6,0.6372,0.6667,1.2109,0.6667,1.6712,0.2667,0.8648,2,3,640,12,15,3,13,45.75
AtrialFibrillation,linear_additive_sinusoidal,7,0.4967,0.8333,1.3146,0.6667,2.1739,0.2667,0.8611,2,3,640,12,15,3,13,44.66
AtrialFibrillation,1d_conv_additive_sinusoidal,7,0.6906,0.75,1.1452,0.6667,1.1253,0.4,0.8617,2,3,640,12,15,3,13,45.19
AtrialFibrillation,linear_component_wise_sinusoidal,7,0.8881,0.5,0.8481,0.6667,1.499,0.2,0.8622,2,3,640,12,15,3,14,46.33
AtrialFibrillation,1d_conv_component_wise_sinusoidal,7,0.6707,0.75,1.2052,0.6667,1.4511,0.2,0.8648,2,3,640,12,15,3,16,47.66
AtrialFibrillation,linear_circular_conv_sinusoidal,7,0.6868,0.5833,1.048,0.6667,1.1007,0.3333,0.8603,2,3,640,12,15,3,17,46.81
AtrialFibrillation,1d_conv_circular_conv_sinusoidal,7,0.8017,0.6667,1.0541,0.6667,1.4563,0.2,0.8648,2,3,640,12,15,3,13,45.86
AtrialFibrillation,linear_additive_sinusoidal,8,1.2153,0.5,1.2228,0.6667,1.8595,0.1334,0.8611,2,3,640,12,15,3,13,43.9
AtrialFibrillation,1d_conv_additive_sinusoidal,8,1.011,0.5,1.6436,0.3333,1.1409,0.3333,0.8617,2,3,640,12,15,3,11,42.85
AtrialFibrillation,linear_component_wise_sinusoidal,8,0.4631,0.75,2.1029,0.6667,1.1349,0.3333,0.8603,2,3,640,12,15,3,23,51.2
AtrialFibrillation,1d_conv_component_wise_sinusoidal,8,,,,,1.0956,0.5334,0.8628,2,3,640,12,15,3,1,39.46
AtrialFibrillation,linear_circular_conv_sinusoidal,8,0.7886,0.5833,0.7975,0.6667,1.3634,0.2,0.8622,2,3,640,12,15,3,15,46.6
AtrialFibrillation,1d_conv_circular_conv_sinusoidal,8,0.8888,0.5833,0.7612,1.0,1.3473,0.2667,0.8648,2,3,640,12,15,3,31,54.09
AtrialFibrillation,linear_additive_sinusoidal,9,0.4859,0.6667,1.8014,0.6667,1.2856,0.3333,0.8591,2,3,640,12,15,3,11,43.04
AtrialFibrillation,1d_conv_additive_sinusoidal,9,0.5935,0.8333,1.2489,0.6667,1.1774,0.2667,0.8617,2,3,640,12,15,3,13,42.82
AtrialFibrillation,linear_component_wise_sinusoidal,9,0.4892,0.8333,1.7902,0.6667,2.7891,0.2667,0.8622,2,3,640,12,15,3,13,45.65
AtrialFibrillation,1d_conv_component_wise_sinusoidal,9,0.6202,0.75,1.5576,0.6667,2.0492,0.2,0.8648,2,3,640,12,15,3,14,45.81
AtrialFibrillation,linear_circular_conv_sinusoidal,9,0.3723,0.9167,1.9626,0.6667,1.1231,0.3333,0.8603,2,3,640,12,15,3,15,46.45
AtrialFibrillation,1d_conv_circular_conv_sinusoidal,9,0.8428,0.5,1.2631,0.6667,1.1234,0.3333,0.8628,2,3,640,12,15,3,15,46.27
AtrialFibrillation,linear_additive_sinusoidal,10,0.6353,0.6667,1.3031,0.6667,1.8757,0.3333,0.8611,2,3,640,12,15,3,14,44.35
AtrialFibrillation,1d_conv_additive_sinusoidal,10,1.3223,0.25,1.526,0.3333,1.1733,0.2667,0.8617,2,3,640,12,15,3,13,44.23
AtrialFibrillation,linear_component_wise_sinusoidal,10,0.9261,0.5,1.1157,0.6667,1.1264,0.2,0.8603,2,3,640,12,15,3,13,46.0
AtrialFibrillation,1d_conv_component_wise_sinusoidal,10,0.872,0.75,0.8005,0.6667,1.0868,0.4,0.8628,2,3,640,12,15,3,14,45.99
AtrialFibrillation,linear_circular_conv_sinusoidal,10,0.7386,0.6667,0.9297,0.6667,1.6621,0.2667,0.8622,2,3,640,12,15,3,14,45.19
AtrialFibrillation,1d_conv_circular_conv_sinusoidal,10,0.5394,0.75,1.1053,0.6667,1.1534,0.2,0.8628,2,3,640,12,15,3,18,47.59
StandWalkJump,linear_additive_sinusoidal,1,,,,,1.1273,0.3333,1.3469,4,3,2500,9,15,3,1,54.63
StandWalkJump,1d_conv_additive_sinusoidal,1,,,,,1.1924,0.2,1.3505,4,3,2500,9,15,3,1,54.84
StandWalkJump,linear_component_wise_sinusoidal,1,1.2059,0.4444,1.2723,0.3333,1.1273,0.2667,1.3481,4,3,2500,9,15,3,12,64.52
StandWalkJump,1d_conv_component_wise_sinusoidal,1,1.3087,0.4444,1.2467,0.3333,1.1091,0.3334,1.3516,4,3,2500,9,15,3,12,64.3
StandWalkJump,linear_circular_conv_sinusoidal,1,1.2741,0.4444,1.5487,0.3333,1.0831,0.2667,1.3481,4,3,2500,9,15,3,13,64.19
StandWalkJump,1d_conv_circular_conv_sinusoidal,1,0.9924,0.3333,1.0697,0.6667,1.1179,0.4,1.3516,4,3,2500,9,15,3,30,75.56
StandWalkJump,linear_additive_sinusoidal,2,1.3594,0.2222,1.2633,0.3333,1.1192,0.3334,1.3469,4,3,2500,9,15,3,35,77.34
StandWalkJump,1d_conv_additive_sinusoidal,2,,,,,1.0898,0.3333,1.3505,4,3,2500,9,15,3,1,55.17
StandWalkJump,linear_component_wise_sinusoidal,2,0.7846,0.6667,1.2513,0.6667,1.9356,0.2667,1.3501,4,3,2500,9,15,3,12,64.59
StandWalkJump,1d_conv_component_wise_sinusoidal,2,0.8405,0.5556,0.9948,0.6667,1.4497,0.4,1.3536,4,3,2500,9,15,3,15,66.52
StandWalkJump,linear_circular_conv_sinusoidal,2,1.3004,0.3333,1.4074,0.3333,1.0938,0.4,1.3481,4,3,2500,9,15,3,17,66.83
StandWalkJump,1d_conv_circular_conv_sinusoidal,2,0.8738,0.5556,1.1968,0.6667,1.3734,0.2667,1.3536,4,3,2500,9,15,3,17,66.37
StandWalkJump,linear_additive_sinusoidal,3,1.1297,0.5556,1.3244,0.6667,1.4379,0.2,1.3489,4,3,2500,9,15,3,20,67.58
StandWalkJump,1d_conv_additive_sinusoidal,3,,,,,1.154,0.4,1.3505,4,3,2500,9,15,3,1,55.27
StandWalkJump,linear_component_wise_sinusoidal,3,0.8211,0.6667,1.1092,0.6667,1.4084,0.4,1.3484,4,3,2500,9,15,3,22,71.01
StandWalkJump,1d_conv_component_wise_sinusoidal,3,0.7364,0.6667,2.0617,0.6667,1.582,0.3333,1.3536,4,3,2500,9,15,3,12,63.56
StandWalkJump,linear_circular_conv_sinusoidal,3,0.9117,0.5556,1.2685,0.6667,1.254,0.3333,1.3501,4,3,2500,9,15,3,20,67.45
StandWalkJump,1d_conv_circular_conv_sinusoidal,3,1.3152,0.3333,1.2896,0.3333,1.1717,0.3333,1.3536,4,3,2500,9,15,3,12,62.52
StandWalkJump,linear_additive_sinusoidal,4,,,,,1.0544,0.4667,1.3469,4,3,2500,9,15,3,1,54.62
StandWalkJump,1d_conv_additive_sinusoidal,4,,,,,1.1777,0.2,1.3505,4,3,2500,9,15,3,1,55.21
StandWalkJump,linear_component_wise_sinusoidal,4,1.017,0.5556,1.3019,0.6667,1.9192,0.2667,1.3501,4,3,2500,9,15,3,16,65.75
StandWalkJump,1d_conv_component_wise_sinusoidal,4,0.6909,0.7778,1.0586,0.6667,1.4491,0.2,1.3519,4,3,2500,9,15,3,25,72.85
StandWalkJump,linear_circular_conv_sinusoidal,4,1.1946,0.5556,1.2821,0.3333,1.0883,0.3333,1.3481,4,3,2500,9,15,3,15,64.67
StandWalkJump,1d_conv_circular_conv_sinusoidal,4,1.2995,0.1111,1.5995,0.3333,1.5635,0.3333,1.3536,4,3,2500,9,15,3,18,66.22
StandWalkJump,linear_additive_sinusoidal,5,1.4821,0.2222,1.8286,0.3333,1.0378,0.4667,1.3469,4,3,2500,9,15,3,14,64.43
StandWalkJump,1d_conv_additive_sinusoidal,5,,,,,1.1531,0.2667,1.3505,4,3,2500,9,15,3,1,55.11
StandWalkJump,linear_component_wise_sinusoidal,5,1.0868,0.3333,2.1228,0.3333,1.1219,0.4,1.3481,4,3,2500,9,15,3,13,64.99
StandWalkJump,1d_conv_component_wise_sinusoidal,5,1.3822,0.2222,1.541,0.3333,1.1059,0.4,1.3516,4,3,2500,9,15,3,17,67.48
StandWalkJump,linear_circular_conv_sinusoidal,5,0.7197,0.6667,1.1532,0.6667,1.3705,0.3334,1.3501,4,3,2500,9,15,3,19,67.43
StandWalkJump,1d_conv_circular_conv_sinusoidal,5,0.5286,0.6667,0.9342,0.6667,1.6866,0.2667,1.3518,4,3,2500,9,15,3,28,72.3
StandWalkJump,linear_additive_sinusoidal,6,0.7738,0.6667,0.9438,0.6667,1.4663,0.2667,1.3489,4,3,2500,9,15,3,15,64.35
StandWalkJump,1d_conv_additive_sinusoidal,6,,,,,1.1313,0.3333,1.3505,4,3,2500,9,15,3,1,54.77
StandWalkJump,linear_component_wise_sinusoidal,6,1.3713,0.1111,1.5715,0.3333,1.1309,0.3333,1.3481,4,3,2500,9,15,3,29,74.1
StandWalkJump,1d_conv_component_wise_sinusoidal,6,1.2287,0.3333,1.4704,0.3333,1.1859,0.2667,1.3516,4,3,2500,9,15,3,13,62.75
